CVE_ID,Package,Current_Version,Latest_Version,CVSS_Score,CVSS_Severity,Grype_Severity,Dep_Type,Depth,Occurrences,Ecosystem,Action,Risk_Level
CVE-2024-38428,wget,1.20.1-1.1,unknown,9.1,CRITICAL,critical,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2020-1751,libc-bin,2.28-10,unknown,5.1,MEDIUM,high,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2021-20298,libopenexr-dev,2.2.1-4.1+deb10u1,unknown,7.5,HIGH,high,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2021-3630,libdjvulibre-dev,3.5.27.1-10,unknown,5.5,MEDIUM,medium,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
GHSA-w8qv-6jwh-64r5,browserslist,4.5.5,4.28.1,None,MEDIUM,medium,transitive,2,3,npm,"UPGRADE — update from 4.5.5 to 4.28.1",low
CVE-2023-47471,libde265-0,1.0.3-1+b1,unknown,6.5,MEDIUM,medium,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2022-32083,libmariadb-dev,1:10.3.27-0+deb10u1,unknown,7.5,HIGH,high,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2020-36331,libwebp-dev,0.6.1-2,unknown,9.1,CRITICAL,critical,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2023-25434,libtiff-dev,4.1.0+git191117-2~deb10u2,unknown,8.8,HIGH,high,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2022-27387,libmariadb-dev,1:10.3.27-0+deb10u1,unknown,7.5,HIGH,high,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2022-27449,libmariadb-dev,1:10.3.27-0+deb10u1,unknown,7.5,HIGH,high,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2021-3326,libc-bin,2.28-10,unknown,7.5,HIGH,high,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
GHSA-grv7-fg5c-xmjg,braces,2.3.2,3.0.3,None,HIGH,high,transitive,2,4,npm,"UPGRADE — update from 2.3.2 to 3.0.3",low
CVE-2023-28322,curl,7.64.0-4+deb10u2,unknown,3.7,LOW,low,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2022-22825,libexpat1,2.2.6-2+deb10u1,unknown,8.8,HIGH,high,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2022-22826,libexpat1,2.2.6-2+deb10u1,unknown,8.8,HIGH,high,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2023-2454,libpq-dev,11.11-0+deb10u1,unknown,7.2,HIGH,high,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2022-32208,curl,7.64.0-4+deb10u2,unknown,5.9,MEDIUM,medium,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2023-4813,libc-bin,2.28-10,unknown,5.9,MEDIUM,medium,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
GHSA-gmw6-94gg-2rc2,@npmcli/arborist,2.3.0,9.3.0,None,HIGH,high,unknown,None,0,npm,"UPGRADE — update from 2.3.0 to 9.3.0",low
CVE-2023-3817,libssl-dev,1.1.1d-0+deb10u6,unknown,5.3,MEDIUM,medium,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2020-25665,imagemagick,8:6.9.10.23+dfsg-2.1+deb10u1,unknown,5.5,MEDIUM,medium,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2020-25674,imagemagick,8:6.9.10.23+dfsg-2.1+deb10u1,unknown,5.5,MEDIUM,medium,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2022-27383,libmariadb-dev,1:10.3.27-0+deb10u1,unknown,7.5,HIGH,high,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2022-27447,libmariadb-dev,1:10.3.27-0+deb10u1,unknown,7.5,HIGH,high,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2021-23336,libpython2.7-minimal,2.7.16-2+deb10u1,unknown,5.9,MEDIUM,medium,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2021-4160,libssl-dev,1.1.1d-0+deb10u6,unknown,5.9,MEDIUM,medium,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2023-28321,curl,7.64.0-4+deb10u2,unknown,5.9,MEDIUM,medium,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
GHSA-78xj-cgh5-2h22,ip,1.1.5,2.0.1,None,LOW,low,transitive,3,3,npm,"UPGRADE — update from 1.1.5 to 2.0.1",low
GHSA-93q8-gq69-wqmw,ansi-regex,3.0.0,6.2.2,None,HIGH,high,transitive,4,7,npm,"UPGRADE — update from 3.0.0 to 6.2.2",low
CVE-2022-43235,libde265-0,1.0.3-1+b1,unknown,6.5,MEDIUM,medium,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2022-43236,libde265-0,1.0.3-1+b1,unknown,6.5,MEDIUM,medium,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2022-43237,libde265-0,1.0.3-1+b1,unknown,6.5,MEDIUM,medium,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2022-43239,libde265-0,1.0.3-1+b1,unknown,6.5,MEDIUM,medium,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2023-41175,libtiff-dev,4.1.0+git191117-2~deb10u2,unknown,6.5,MEDIUM,medium,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2020-21596,libde265-0,1.0.3-1+b1,unknown,6.5,MEDIUM,medium,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2020-21597,libde265-0,1.0.3-1+b1,unknown,6.5,MEDIUM,medium,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
GHSA-hwj9-h5mp-3pm3,postcss,7.0.14,8.5.6,None,MEDIUM,medium,transitive,2,4,npm,"UPGRADE — update from 7.0.14 to 8.5.6",low
CVE-2022-3515,libksba8,1.3.5-2,unknown,9.8,CRITICAL,critical,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2021-23222,libpq-dev,11.11-0+deb10u1,unknown,5.9,MEDIUM,medium,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
GHSA-whgm-jr23-g3j9,ansi-html,0.0.7,0.0.9,None,HIGH,high,transitive,3,1,npm,"UPGRADE — update from 0.0.7 to 0.0.9",low
CVE-2018-18064,libcairo-gobject2,1.16.0-4+deb10u1,unknown,6.5,MEDIUM,low,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2020-16588,libopenexr-dev,2.2.1-4.1+deb10u1,unknown,5.5,MEDIUM,medium,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2023-49468,libde265-0,1.0.3-1+b1,unknown,8.8,HIGH,high,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2023-40745,libtiff-dev,4.1.0+git191117-2~deb10u2,unknown,6.5,MEDIUM,medium,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2020-36330,libwebp-dev,0.6.1-2,unknown,9.1,CRITICAL,critical,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2024-22019,node,16.0.0,unknown,7.5,HIGH,high,unknown,None,0,unknown,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2023-0996,libheif1,1.3.2-2~deb10u1,unknown,7.8,HIGH,high,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2022-32085,libmariadb-dev,1:10.3.27-0+deb10u1,unknown,7.5,HIGH,high,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2022-43241,libde265-0,1.0.3-1+b1,unknown,6.5,MEDIUM,medium,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2022-43244,libde265-0,1.0.3-1+b1,unknown,6.5,MEDIUM,medium,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2022-43245,libde265-0,1.0.3-1+b1,unknown,6.5,MEDIUM,medium,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2022-43250,libde265-0,1.0.3-1+b1,unknown,6.5,MEDIUM,medium,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2008-3234,openssh-client,1:7.9p1-10+deb10u2,unknown,None,,none,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2020-1752,libc-bin,2.28-10,unknown,7.0,HIGH,high,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2022-27774,curl,7.64.0-4+deb10u2,unknown,5.7,MEDIUM,medium,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2005-2541,tar,1.30+dfsg-6,7.5.9,None,,none,transitive,3,1,npm,"UPGRADE — update from 1.30+dfsg-6 to 7.5.9",low
CVE-2022-48560,libpython2.7-minimal,2.7.16-2+deb10u1,unknown,7.5,HIGH,high,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
GHSA-r628-mhmh-qjhw,tar,6.1.0,7.5.9,None,HIGH,high,transitive,3,1,npm,"UPGRADE — update from 6.1.0 to 7.5.9",low
CVE-2021-32029,libpq-dev,11.11-0+deb10u1,unknown,6.5,MEDIUM,medium,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2023-28484,libxml2,2.9.4+dfsg1-7+deb10u1,unknown,6.5,MEDIUM,medium,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2022-4304,libssl-dev,1.1.1d-0+deb10u6,unknown,5.9,MEDIUM,medium,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2022-43238,libde265-0,1.0.3-1+b1,unknown,6.5,MEDIUM,medium,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
GHSA-6c8f-qphg-qjgp,kind-of,6.0.2,6.0.3,None,HIGH,high,transitive,4,24,npm,"UPGRADE — update from 6.0.2 to 6.0.3",low
CVE-2021-20305,libhogweed4,3.4.1-1,unknown,8.1,HIGH,high,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2008-1687,m4,1.4.18-2,unknown,None,,none,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2021-3520,liblz4-1,1.8.3-1,unknown,9.8,CRITICAL,critical,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2021-46310,libdjvulibre-dev,3.5.27.1-10,unknown,6.5,MEDIUM,medium,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2021-46312,libdjvulibre-dev,3.5.27.1-10,unknown,6.5,MEDIUM,medium,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2022-24765,git,1:2.20.1-2+deb10u3,unknown,6.0,MEDIUM,high,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
GHSA-vh95-rmgr-6w4m,minimist,0.0.10,1.2.8,None,MEDIUM,medium,transitive,2,11,npm,"UPGRADE — update from 0.0.10 to 1.2.8",low
CVE-2019-18348,libpython2.7-minimal,2.7.16-2+deb10u1,unknown,6.1,MEDIUM,none,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2018-12886,cpp-8,8.3.0-6,unknown,8.1,HIGH,high,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
GHSA-rc3x-jf5g-xvc5,karma,4.0.1,6.4.4,None,MEDIUM,medium,direct,1,1,npm,"UPGRADE — update from 4.0.1 to 6.4.4",low
CVE-2021-33574,libc-bin,2.28-10,unknown,9.8,CRITICAL,critical,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
GHSA-4rq4-32rv-6wp6,shelljs,0.8.3,0.10.0,None,HIGH,high,transitive,2,1,npm,"UPGRADE — update from 0.8.3 to 0.10.0",low
CVE-2023-43887,libde265-0,1.0.3-1+b1,unknown,8.1,HIGH,high,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2022-27448,libmariadb-dev,1:10.3.27-0+deb10u1,unknown,7.5,HIGH,high,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2022-0529,unzip,6.0-23+deb10u2,unknown,5.5,MEDIUM,medium,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
GHSA-rc47-6667-2j5j,http-cache-semantics,3.8.1,4.2.0,None,HIGH,high,transitive,4,1,npm,"UPGRADE — update from 3.8.1 to 4.2.0",low
GHSA-29mw-wpgm-hmr9,lodash,4.17.15,4.17.23,None,MEDIUM,medium,transitive,2,14,npm,"UPGRADE — update from 4.17.15 to 4.17.23",low
CVE-2018-25013,libwebp-dev,0.6.1-2,unknown,9.1,CRITICAL,critical,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2023-22490,git,1:2.20.1-2+deb10u3,unknown,5.5,MEDIUM,medium,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2024-0727,libssl-dev,1.1.1d-0+deb10u6,unknown,5.5,MEDIUM,medium,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
GHSA-rhx6-c78j-4q9w,path-to-regexp,0.1.7,8.3.0,None,HIGH,high,transitive,4,1,npm,"UPGRADE — update from 0.1.7 to 8.3.0",low
CVE-2023-3618,libtiff-dev,4.1.0+git191117-2~deb10u2,unknown,6.5,MEDIUM,medium,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2021-36409,libde265-0,1.0.3-1+b1,unknown,7.8,HIGH,high,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2022-43240,libde265-0,1.0.3-1+b1,unknown,6.5,MEDIUM,medium,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2022-43243,libde265-0,1.0.3-1+b1,unknown,6.5,MEDIUM,medium,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2022-43248,libde265-0,1.0.3-1+b1,unknown,6.5,MEDIUM,medium,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2022-43252,libde265-0,1.0.3-1+b1,unknown,6.5,MEDIUM,medium,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2022-43253,libde265-0,1.0.3-1+b1,unknown,6.5,MEDIUM,medium,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2021-20245,imagemagick,8:6.9.10.23+dfsg-2.1+deb10u1,unknown,5.5,MEDIUM,medium,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2023-27102,libde265-0,1.0.3-1+b1,unknown,6.5,MEDIUM,medium,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2023-49467,libde265-0,1.0.3-1+b1,unknown,8.8,HIGH,high,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2020-25676,imagemagick,8:6.9.10.23+dfsg-2.1+deb10u1,unknown,5.5,MEDIUM,medium,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2019-14855,dirmngr,2.2.12-1+deb10u1,unknown,7.5,HIGH,low,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2024-2236,libgcrypt20,1.8.4-5,unknown,5.9,MEDIUM,medium,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2019-3844,libsystemd0,241-7~deb10u7,unknown,7.8,HIGH,high,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
GHSA-776f-qx25-q3cc,xml2js,0.4.22,0.6.2,None,MEDIUM,medium,transitive,3,2,npm,"UPGRADE — update from 0.4.22 to 0.6.2",low
CVE-2024-32465,git,1:2.20.1-2+deb10u3,unknown,7.3,HIGH,high,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2020-14155,libpcre16-3,2:8.39-12,unknown,5.3,MEDIUM,medium,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2019-15145,libdjvulibre-dev,3.5.27.1-10,unknown,5.5,MEDIUM,medium,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
GHSA-x4jg-mjrx-434g,node-forge,0.10.0,1.3.3,None,HIGH,high,transitive,4,1,npm,"UPGRADE — update from 0.10.0 to 1.3.3",low
CVE-2022-34526,libtiff-dev,4.1.0+git191117-2~deb10u2,unknown,6.5,MEDIUM,medium,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2022-47015,libmariadb-dev,1:10.3.27-0+deb10u1,unknown,6.5,MEDIUM,medium,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2021-4209,libgnutls-dane0,3.6.7-4+deb10u6,unknown,6.5,MEDIUM,medium,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2022-27404,libfreetype6,2.9.1-3+deb10u2,unknown,9.8,CRITICAL,critical,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
GHSA-h68q-55jf-x68w,chart.js,2.5.0,4.5.1,None,HIGH,high,direct,1,1,npm,"UPGRADE — update from 2.5.0 to 4.5.1",low
CVE-2022-27406,libfreetype6,2.9.1-3+deb10u2,unknown,7.5,HIGH,high,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2022-40303,libxml2,2.9.4+dfsg1-7+deb10u1,unknown,7.5,HIGH,high,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2024-33600,libc-bin,2.28-10,unknown,5.9,MEDIUM,medium,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2021-3677,libpq-dev,11.11-0+deb10u1,unknown,6.5,MEDIUM,medium,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2022-4450,libssl-dev,1.1.1d-0+deb10u6,unknown,7.5,HIGH,high,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2021-20241,imagemagick,8:6.9.10.23+dfsg-2.1+deb10u1,unknown,5.5,MEDIUM,medium,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2023-2455,libpq-dev,11.11-0+deb10u1,unknown,5.4,MEDIUM,medium,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2008-1688,m4,1.4.18-2,unknown,None,,none,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
GHSA-wjc4-73q6-gv3m,plotly.js,1.58.5,3.3.1,None,CRITICAL,critical,direct,1,1,npm,"UPGRADE — update from 1.58.5 to 3.3.1",low
CVE-2022-0907,libtiff-dev,4.1.0+git191117-2~deb10u2,unknown,5.5,MEDIUM,medium,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
GHSA-cfm4-qjh2-4765,node-forge,0.10.0,1.3.3,None,HIGH,high,transitive,4,1,npm,"UPGRADE — update from 0.10.0 to 1.3.3",low
CVE-2022-0909,libtiff-dev,4.1.0+git191117-2~deb10u2,unknown,5.5,MEDIUM,medium,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2024-26458,krb5-multidev,1.17-3+deb10u1,unknown,5.3,MEDIUM,medium,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2020-21599,libde265-0,1.0.3-1+b1,unknown,6.5,MEDIUM,medium,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2018-15919,openssh-client,1:7.9p1-10+deb10u2,unknown,5.3,MEDIUM,none,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2020-27766,imagemagick,8:6.9.10.23+dfsg-2.1+deb10u1,unknown,7.8,HIGH,high,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2017-7475,libcairo-gobject2,1.16.0-4+deb10u1,unknown,5.5,MEDIUM,low,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2021-22947,curl,7.64.0-4+deb10u2,unknown,5.9,MEDIUM,medium,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2020-21600,libde265-0,1.0.3-1+b1,unknown,6.5,MEDIUM,medium,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2020-21602,libde265-0,1.0.3-1+b1,unknown,6.5,MEDIUM,medium,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2021-3596,imagemagick,8:6.9.10.23+dfsg-2.1+deb10u1,unknown,6.5,MEDIUM,medium,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2021-35604,libmariadb-dev,1:10.3.27-0+deb10u1,unknown,5.5,MEDIUM,medium,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2023-27043,libpython2.7-minimal,2.7.16-2+deb10u1,unknown,5.3,MEDIUM,medium,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2023-7104,libsqlite3-0,3.27.2-3+deb10u1,unknown,5.5,MEDIUM,high,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2019-6988,libopenjp2-7,2.3.0-2+deb10u2,unknown,6.5,MEDIUM,low,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
GHSA-cqmj-92xf-r6r9,socket.io-parser,3.2.0,4.2.5,None,MEDIUM,medium,transitive,3,2,npm,"UPGRADE — update from 3.2.0 to 4.2.5",low
CVE-2021-32490,libdjvulibre-dev,3.5.27.1-10,unknown,7.8,HIGH,high,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2023-49465,libde265-0,1.0.3-1+b1,unknown,8.8,HIGH,high,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2024-34397,libglib2.0-0,2.58.3-2+deb10u2,unknown,5.2,MEDIUM,medium,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2019-3843,libsystemd0,241-7~deb10u7,unknown,7.8,HIGH,high,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2022-27452,libmariadb-dev,1:10.3.27-0+deb10u1,unknown,7.5,HIGH,high,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2022-27456,libmariadb-dev,1:10.3.27-0+deb10u1,unknown,7.5,HIGH,high,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2018-12698,binutils,2.31.1-16,unknown,7.5,HIGH,none,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2024-25062,libxml2,2.9.4+dfsg1-7+deb10u1,unknown,7.5,HIGH,high,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
GHSA-cpq7-6gpm-g9rc,cipher-base,1.0.4,1.0.7,None,CRITICAL,critical,transitive,6,4,npm,"UPGRADE — update from 1.0.4 to 1.0.7",low
GHSA-554w-wpv2-vw27,node-forge,0.10.0,1.3.3,None,HIGH,high,transitive,4,1,npm,"UPGRADE — update from 0.10.0 to 1.3.3",low
CVE-2021-3737,libpython2.7-minimal,2.7.16-2+deb10u1,unknown,7.5,HIGH,high,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2010-4651,patch,2.7.6-3+deb10u1,unknown,None,,none,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
GHSA-h7cp-r72f-jxh6,pbkdf2,3.1.2,3.1.5,None,CRITICAL,critical,transitive,5,2,npm,"UPGRADE — update from 3.1.2 to 3.1.5",low
CVE-2021-20246,imagemagick,8:6.9.10.23+dfsg-2.1+deb10u1,unknown,5.5,MEDIUM,medium,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
GHSA-7fh5-64p2-3v2j,postcss,7.0.14,8.5.6,None,MEDIUM,medium,transitive,2,4,npm,"UPGRADE — update from 7.0.14 to 8.5.6",low
CVE-2023-29499,libglib2.0-0,2.58.3-2+deb10u2,unknown,5.5,MEDIUM,high,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2022-37454,libpython3.7-minimal,3.7.3-2+deb10u3,unknown,9.8,CRITICAL,none,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2018-14550,libpng-dev,1.6.36-6,unknown,8.8,HIGH,none,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2023-4039,cpp-8,8.3.0-6,unknown,4.8,MEDIUM,medium,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
GHSA-fxwf-4rqh-v8g3,socket.io,2.1.1,4.8.3,None,MEDIUM,medium,transitive,2,1,npm,"UPGRADE — update from 2.1.1 to 4.8.3",low
CVE-2015-3276,libldap-2.4-2,2.4.47+dfsg-3+deb10u6,unknown,7.5,HIGH,none,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
GHSA-8fr3-hfg3-gpgp,node-forge,0.10.0,1.3.3,None,MEDIUM,medium,transitive,4,1,npm,"UPGRADE — update from 0.10.0 to 1.3.3",low
CVE-2022-32546,imagemagick,8:6.9.10.23+dfsg-2.1+deb10u1,unknown,7.8,HIGH,high,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2023-27533,curl,7.64.0-4+deb10u2,unknown,8.8,HIGH,high,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2023-38546,curl,7.64.0-4+deb10u2,unknown,3.7,LOW,low,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
